mean_utility,oracle_regret,mean_quality,normalized_cost,method,K,utility_ci_low,utility_ci_high,recovered_gap_vs_learned,recovered_gap_vs_oracle,selected_model_entropy,rate_log2K,empirical_H_Z,ablation,split_seed,lambda_cost,train_fraction,train_query_count,d2_beta
0.8965368670551725,0.0,0.896551724137931,0.016452723857590945,regret_routecode_utility_oracle,16,0.8732176445987758,0.9206720095983965,3.79573215768477,1.0,1.3545167223905343,4.0,3.372141767731843,k_lambda,,0.2,,,
0.7464891612793104,0.15004770577586207,0.746551724137931,0.06928206925619049,d2_embedding_centroid,16,0.7085524285869741,0.780976286848638,1.3134364804173984,0.3460298108121878,1.549421741421451,4.0,3.1120056445131263,k_lambda,,0.2,,,
0.7309822562234483,0.16555461083172412,0.7310344827586207,0.05783563134101163,semantic_embedding_kmeans,32,0.6982178662537672,0.7663744895147154,1.05689991300422,0.27844428139231053,1.564781272973117,5.0,4.528496992955504,k_lambda,,0.2,,,
0.8965116488555172,2.521819965517247e-05,0.896551724137931,0.04437934187897868,flat_routecode_utility_oracle,32,0.8706456420970949,0.9190170782950515,3.7953149635152927,0.9998900886173878,1.8050228139820867,5.0,4.489265911610177,k_lambda,,0.2,,,
0.8965368670551725,0.0,0.896551724137931,0.016452723857590945,regret_routecode_utility_oracle,32,0.8689486660149914,0.9206743774644223,3.79573215768477,1.0,1.4213032719447658,5.0,3.873583723303077,k_lambda,,0.2,,,
0.7240912281248276,0.17244563893034484,0.7241379310344828,0.05171877200836882,d2_embedding_centroid,32,0.6852534420539569,0.7560328911422414,0.9428990412635625,0.2484103203527115,1.695854507019201,5.0,3.6904488784385583,k_lambda,,0.2,,,
0.7327171789862068,0.16381968806896555,0.7327586206896551,0.04589251565062683,semantic_embedding_kmeans,64,0.6973269106954914,0.7663814976728447,1.0856013933242286,0.28600579498907475,1.8624651893087785,6.0,5.320737138264149,k_lambda,,0.2,,,
0.8965366491220689,2.1793310344858844e-07,0.896551724137931,0.016694062835687553,flat_routecode_utility_oracle,64,0.8697701629159138,0.920676657492362,3.795728552335402,0.9999990501570664,1.3397957216565284,6.0,5.00257942332238,k_lambda,,0.2,,,
0.8965368670551725,0.0,0.896551724137931,0.016452723857590945,regret_routecode_utility_oracle,64,0.8697711758971293,0.9189515726628879,3.79573215768477,1.0,1.3682142677437776,6.0,4.640306129467824,k_lambda,,0.2,,,
0.7189114320665518,0.17762543498862068,0.7189655172413794,0.059893887695515395,d2_embedding_centroid,64,0.6800732570319052,0.7552064344882844,0.8572077253044154,0.2258346189071661,1.8476884114369132,6.0,4.969018162860168,k_lambda,,0.2,,,
0.7258273356786208,0.17070953137655173,0.7258620689655172,0.03846361949110532,semantic_embedding_kmeans,128,0.6904405539518534,0.7586750830646982,0.9716201220276328,0.25597699776063193,1.8583030027085072,7.0,5.994277058094274,k_lambda,,0.2,,,
