mean_utility,oracle_regret,mean_quality,normalized_cost,method,K,utility_ci_low,utility_ci_high,recovered_gap_vs_learned,recovered_gap_vs_oracle,selected_model_entropy,rate_log2K,empirical_H_Z,scenario,scenario_type,n_train_queries,n_test_queries,n_models
0.6448275862068965,0.24482758620689654,0.6448275862068965,0.11372505566724697,routecode_predicted_labels,16,0.6086206896551725,0.6836637931034483,-0.32499999999999973,-0.10077519379844954,1.4697334937777762,4.0,3.7256597985026527,model_pool_holdout:DeepSeek-R1-Distill-Qwen-7B,model_pool_holdout,1738,580,5
0.8896551724137931,0.0,0.8896551724137931,0.13522177126968754,query_oracle,5,0.8655172413793103,0.9164224137931034,3.2249999999999996,1.0,1.1695712056830585,2.321928094887362,1.1695712056830585,model_pool_holdout:DeepSeek-R1-Distill-Qwen-7B,model_pool_holdout,1738,580,5
0.6672413793103448,0.21551724137931033,0.6672413793103448,0.16136301943110865,best_single,,0.6327586206896552,0.7034482758620689,0.0,0.0,0.0,0.0,,model_pool_holdout:Intern-S1-mini,model_pool_holdout,1738,580,5
0.753448275862069,0.12931034482758622,0.753448275862069,0.04116554064645553,dataset_label_lookup,6,0.7180603448275862,0.7862068965517242,1.162790697674418,0.4000000000000002,1.5570342811957858,2.584962500721156,2.0917691882229463,model_pool_holdout:Intern-S1-mini,model_pool_holdout,1738,580,5
0.7448275862068966,0.13793103448275862,0.7448275862068966,0.03747470346651962,predicted_topic_lookup,6,0.7086206896551724,0.7802155172413793,1.0465116279069768,0.3600000000000004,1.5693360099387108,2.584962500721156,2.078963593652957,model_pool_holdout:Intern-S1-mini,model_pool_holdout,1738,580,5
0.7362068965517241,0.14655172413793102,0.7362068965517241,0.07510981143837671,embedding_cluster_lookup,16,0.7008189655172413,0.7681465517241379,0.9302325581395341,0.32000000000000006,1.5017285823575186,4.0,3.6718261897429993,model_pool_holdout:Intern-S1-mini,model_pool_holdout,1738,580,5
0.7413793103448276,0.1413793103448276,0.7413793103448276,0.06590375162996763,kNN,,0.7059913793103448,0.7767672413793103,1.0,0.34400000000000036,1.7438516485494922,0.0,,model_pool_holdout:Intern-S1-mini,model_pool_holdout,1738,580,5
0.6810344827586207,0.20172413793103447,0.6810344827586207,0.1318002387201694,logistic_embedding_router,,0.6473706896551724,0.7155172413793104,0.1860465116279071,0.06400000000000011,0.815272024664283,0.0,,model_pool_holdout:Intern-S1-mini,model_pool_holdout,1738,580,5
0.6172413793103448,0.2655172413793103,0.6172413793103448,0.10945675325615674,routecode_predicted_labels,16,0.5784051724137931,0.6551724137931034,-0.6744186046511611,-0.23199999999999965,1.9132073557861653,4.0,3.7313245790592564,model_pool_holdout:Intern-S1-mini,model_pool_holdout,1738,580,5
0.8827586206896552,0.0,0.8827586206896552,0.1207117099852144,query_oracle,5,0.8568965517241379,0.9103448275862069,2.9069767441860432,1.0,1.0735962585532286,2.321928094887362,1.0735962585532286,model_pool_holdout:Intern-S1-mini,model_pool_holdout,1738,580,5
