mean_utility,oracle_regret,mean_quality,normalized_cost,method,K,utility_ci_low,utility_ci_high,recovered_gap_vs_learned,recovered_gap_vs_oracle,selected_model_entropy,rate_log2K,empirical_H_Z,sensitivity,variant
0.5078534031413613,0.39267015706806285,0.5078534031413613,0.19747334302191416,best_single,,0.4397905759162304,0.5706806282722513,0.0,0.0,0.0,0.0,,domain_granularity,dataset:mbpp
0.7277486910994765,0.17277486910994763,0.7277486910994765,0.024578893334961258,kNN,,0.66217277486911,0.7801047120418848,1.0,0.5600000000000002,0.9764784269179787,0.0,,domain_granularity,dataset:mbpp
0.7486910994764397,0.1518324607329843,0.7486910994764397,0.00838183150153961,d2_embedding_centroid,16,0.6910994764397905,0.8037958115183245,1.095238095238095,0.6133333333333333,0.20026429207628632,4.0,1.497082606993647,domain_granularity,dataset:mbpp
0.7004830917874396,0.1497584541062802,0.7004830917874396,0.10693233779354118,best_single,,0.6376811594202898,0.7536231884057971,0.0,0.0,0.0,0.0,,domain_granularity,dataset:mmlupro
0.7101449275362319,0.14009661835748793,0.7101449275362319,0.0954097211621215,kNN,,0.6544685990338165,0.7632850241545893,0.6666666666666717,0.06451612903225835,1.5645090267275796,0.0,,domain_granularity,dataset:mmlupro
0.7101449275362319,0.14009661835748793,0.7101449275362319,0.08049909138700236,d2_embedding_centroid,16,0.6473429951690821,0.7681159420289855,0.6666666666666717,0.06451612903225835,1.0372077020097579,4.0,2.546650437401614,domain_granularity,dataset:mmlupro
0.8333333333333334,0.08695652173913043,0.8333333333333334,0.126315878012181,best_single,,0.7608695652173914,0.8985507246376812,0.0,0.0,0.0,0.0,,domain_granularity,text_cluster_4:cluster_0
0.8115942028985508,0.10869565217391304,0.8115942028985508,0.09276953216278191,kNN,,0.7463768115942029,0.8733695652173912,0.0,-0.25,1.710276519335061,0.0,,domain_granularity,text_cluster_4:cluster_0
0.8333333333333334,0.08695652173913043,0.8333333333333334,0.09113105997174714,d2_embedding_centroid,16,0.7681159420289855,0.8985507246376812,0.0,0.0,1.0519925609637606,4.0,2.871825443908592,domain_granularity,text_cluster_4:cluster_0
0.5876288659793815,0.29896907216494845,0.5876288659793815,0.20209589552795382,best_single,,0.4845360824742268,0.6804123711340206,0.0,0.0,0.0,0.0,,domain_granularity,text_cluster_4:cluster_1
0.6391752577319587,0.24742268041237114,0.6391752577319587,0.04061661813566985,kNN,,0.5463917525773195,0.7270618556701028,1.0,0.17241379310344807,1.1101615091854824,0.0,,domain_granularity,text_cluster_4:cluster_1
0.6907216494845361,0.1958762886597938,0.6907216494845361,0.010308572811545237,d2_embedding_centroid,16,0.5876288659793815,0.7731958762886598,2.000000000000002,0.3448275862068965,0.22742467664385024,4.0,1.0520215026972415,domain_granularity,text_cluster_4:cluster_1
0.6963562753036437,0.18218623481781376,0.6963562753036437,0.1543609099299146,best_single,,0.6375506072874494,0.7511133603238865,0.0,0.0,0.0,0.0,,domain_granularity,text_cluster_4:cluster_2
0.7004048582995951,0.17813765182186234,0.7004048582995951,0.13202204512785712,kNN,,0.6558704453441295,0.7530364372469636,1.0,0.02222222222222183,1.544601351331869,0.0,,domain_granularity,text_cluster_4:cluster_2
0.7004048582995951,0.17813765182186234,0.7004048582995951,0.11688138669912472,d2_embedding_centroid,16,0.6415991902834008,0.7530364372469636,1.0,0.02222222222222183,1.026922366179268,4.0,2.4540825174162437,domain_granularity,text_cluster_4:cluster_2
0.4387755102040816,0.47959183673469385,0.4387755102040816,0.18937299868907548,best_single,,0.3469387755102041,0.5408163265306123,0.0,0.0,0.0,0.0,,domain_granularity,text_cluster_4:cluster_3
0.8163265306122449,0.10204081632653061,0.8163265306122449,0.007926240581135911,kNN,,0.7346938775510204,0.8931122448979589,1.0,0.7872340425531915,0.8437596698920642,0.0,,domain_granularity,text_cluster_4:cluster_3
0.7959183673469388,0.12244897959183673,0.7959183673469388,0.008651496970917131,d2_embedding_centroid,16,0.7142857142857143,0.8673469387755102,0.9459459459459459,0.7446808510638298,0.2460225782203316,4.0,1.824909736445171,domain_granularity,text_cluster_4:cluster_3
0.6111111111111112,0.2916666666666667,0.6111111111111112,0.18206988725960885,best_single,,0.5065972222222223,0.7222222222222222,0.0,0.0,0.0,0.0,,domain_granularity,text_cluster_8:cluster_0
0.625,0.2777777777777778,0.625,0.034315232964709314,kNN,,0.5204861111111112,0.7361111111111112,1.0,0.04761904761904746,1.1426088467563498,0.0,,domain_granularity,text_cluster_8:cluster_0
0.6666666666666666,0.2361111111111111,0.6666666666666666,0.0,d2_embedding_centroid,16,0.5694444444444444,0.7777777777777778,4.000000000000008,0.19047619047619022,0.18312206830137276,4.0,0.9340614088551901,domain_granularity,text_cluster_8:cluster_0
0.71875,0.140625,0.71875,0.1706021736732073,best_single,,0.6167968750000001,0.8125,0.0,0.0,0.0,0.0,,domain_granularity,text_cluster_8:cluster_1
0.703125,0.15625,0.703125,0.17914418713925281,kNN,,0.59375,0.8125,0.0,-0.1111111111111111,1.4693284303528913,0.0,,domain_granularity,text_cluster_8:cluster_1
0.734375,0.125,0.734375,0.13886466133660208,d2_embedding_centroid,16,0.640625,0.8363281249999996,0.0,0.1111111111111111,0.7380636700495734,4.0,2.6885280143037513,domain_granularity,text_cluster_8:cluster_1
0.52,0.4,0.52,0.19114587795535282,best_single,,0.40633333333333344,0.6266666666666667,0.0,0.0,0.0,0.0,,domain_granularity,text_cluster_8:cluster_2
0.84,0.08,0.84,0.02132751421592015,kNN,,0.76,0.92,1.0,0.7999999999999998,0.7912395461832167,0.0,,domain_granularity,text_cluster_8:cluster_2
0.8133333333333334,0.10666666666666667,0.8133333333333334,0.01771162262680997,d2_embedding_centroid,16,0.72,0.8933333333333333,0.9166666666666669,0.7333333333333333,0.30039141736478187,4.0,1.8551542073798246,domain_granularity,text_cluster_8:cluster_2
0.6785714285714286,0.20238095238095238,0.6785714285714286,0.18471616763458634,best_single,,0.5595238095238095,0.7681547619047616,0.0,0.0,0.0,0.0,,domain_granularity,text_cluster_8:cluster_3
0.7023809523809523,0.17857142857142858,0.7023809523809523,0.12841199682377713,kNN,,0.5952380952380952,0.7857142857142857,1.0,0.11764705882352902,1.6332802907289474,0.0,,domain_granularity,text_cluster_8:cluster_3
0.6785714285714286,0.20238095238095238,0.6785714285714286,0.1386520682674352,d2_embedding_centroid,16,0.5714285714285714,0.7738095238095238,0.0,0.0,0.9654209649005782,4.0,2.6559428689997553,domain_granularity,text_cluster_8:cluster_3
0.36,0.5,0.36,0.2164296318648293,best_single,,0.22,0.5,0.0,0.0,0.0,0.0,,domain_granularity,text_cluster_8:cluster_4
0.7,0.16,0.7,0.012926047951088713,kNN,,0.5695000000000001,0.82,1.0,0.6799999999999999,0.8743095546405661,0.0,,domain_granularity,text_cluster_8:cluster_4
0.74,0.12,0.74,0.012550714600474428,d2_embedding_centroid,16,0.62,0.86,1.1176470588235294,0.76,0.32744491915447627,4.0,1.4799958387470213,domain_granularity,text_cluster_8:cluster_4
0.7355371900826446,0.17355371900826447,0.7355371900826446,0.1464465422819059,best_single,,0.6611570247933884,0.8181818181818182,0.0,0.0,0.0,0.0,,domain_granularity,text_cluster_8:cluster_5
0.7272727272727273,0.18181818181818182,0.7272727272727273,0.1270207572587567,kNN,,0.6528925619834711,0.8099173553719008,0.0,-0.047619047619047464,1.4091798684755386,0.0,,domain_granularity,text_cluster_8:cluster_5
0.71900826446281,0.19008264462809918,0.71900826446281,0.11460640706317887,d2_embedding_centroid,16,0.6402892561983471,0.8016528925619835,0.0,-0.09523809523809493,0.9430618854949324,4.0,2.3239960275178366,domain_granularity,text_cluster_8:cluster_5
0.8867924528301887,0.05660377358490566,0.8867924528301887,0.11677899833447422,best_single,,0.7924528301886793,0.9622641509433962,0.0,0.0,0.0,0.0,,domain_granularity,text_cluster_8:cluster_6
0.8301886792452831,0.11320754716981132,0.8301886792452831,0.07864487274367982,kNN,,0.7358490566037735,0.9245283018867925,0.0,-1.0,1.907333863371946,0.0,,domain_granularity,text_cluster_8:cluster_6
0.8867924528301887,0.05660377358490566,0.8867924528301887,0.0873551536500059,d2_embedding_centroid,16,0.7924528301886793,0.9622641509433962,0.0,0.0,1.1208420307350262,4.0,2.656167156541048,domain_granularity,text_cluster_8:cluster_6
0.7704918032786885,0.11475409836065574,0.7704918032786885,0.08382580371458839,best_single,,0.6557377049180327,0.8610655737704914,0.0,0.0,0.0,0.0,,domain_granularity,text_cluster_8:cluster_7
0.7868852459016393,0.09836065573770492,0.7868852459016393,0.05946403154213505,kNN,,0.6721311475409836,0.8774590163934423,1.0,0.142857142857143,1.64140225969347,0.0,,domain_granularity,text_cluster_8:cluster_7
0.8032786885245902,0.08196721311475409,0.8032786885245902,0.037887177228353205,d2_embedding_centroid,16,0.7049180327868853,0.8938524590163931,2.0,0.285714285714286,1.0239228180015463,4.0,1.8387639217224139,domain_granularity,text_cluster_8:cluster_7
0.6580310880829016,0.22797927461139897,0.6580310880829016,0.17131100410564226,d2_embedding_centroid,16,0.5958549222797928,0.7202072538860104,0.0,-0.04761904761904779,0.7113475978311163,4.0,2.4398912623991595,query_length_bucket,long
0.7875647668393783,0.10880829015544041,0.7875647668393783,0.04517641426085441,d2_embedding_centroid,16,0.7357512953367875,0.8393782383419689,1.8571428571428568,0.3823529411764708,1.5484731947210744,4.0,3.059008142728084,query_length_bucket,medium
0.7938144329896907,0.1134020618556701,0.7938144329896907,0.007708386568893457,d2_embedding_centroid,16,0.7422680412371134,0.8402061855670103,1.0294117647058822,0.614035087719298,1.4254903691236531,4.0,2.6827326253927914,query_length_bucket,short
0.746551724137931,0.15,0.746551724137931,0.07448660603153684,d2_embedding_centroid,16,0.7051724137931035,0.7733620689655173,1.1500000000000001,0.34586466165413543,1.5254961390836257,4.0,3.1120056445131263,bootstrap_sampling,n_bootstrap_50
0.746551724137931,0.15,0.746551724137931,0.07448660603153684,d2_embedding_centroid,16,0.7051724137931035,0.7793965517241379,1.1500000000000001,0.34586466165413543,1.5254961390836257,4.0,3.1120056445131263,bootstrap_sampling,n_bootstrap_100
0.746551724137931,0.15,0.746551724137931,0.07448660603153684,d2_embedding_centroid,16,0.7068965517241379,0.7793103448275862,1.1500000000000001,0.34586466165413543,1.5254961390836257,4.0,3.1120056445131263,bootstrap_sampling,n_bootstrap_300
