mean_utility,oracle_regret,mean_quality,normalized_cost,method,K,utility_ci_low,utility_ci_high,recovered_gap_vs_learned,recovered_gap_vs_oracle,selected_model_entropy,rate_log2K,empirical_H_Z,ablation,split_seed,lambda_cost,train_fraction,train_query_count,d2_beta
0.9159496311581908,0.0,0.915954415954416,0.004572346707647068,regret_routecode_utility_oracle,128,0.9081152483872241,0.9252445766711342,0.0,1.0,2.915985986464866,7.0,4.7538958121093025,k_lambda,,0.2,,,
0.7132478653136752,0.20270176584451566,0.7133190883190883,0.06806063602102363,d2_embedding_centroid,128,0.6982897140593626,0.7303431026009474,0.0,0.04542569276909101,3.0836855694153993,7.0,6.496363904564573,k_lambda,,0.2,,,
0.7147435897435898,0.2012108262108262,0.7147435897435898,0.08283671279710714,d2_embedding_centroid,16,0.6976317663817664,0.7317574786324786,0.0,0.05201342281879194,2.10494763089091,4.0,3.5713929934693303,rate_penalty,,0.0,,,0.0
0.7143874643874644,0.20156695156695156,0.7143874643874644,0.08284583924443402,d2_embedding_centroid,16,0.7024483618233618,0.7323985042735042,0.0,0.05033557046979848,2.1046529558186937,4.0,3.5713798609849357,rate_penalty,,0.0,,,0.1
0.7147435897435898,0.2012108262108262,0.7147435897435898,0.08286377047519246,d2_embedding_centroid,16,0.6969373219373219,0.7313479344729344,0.0,0.05201342281879194,2.1046529558186937,4.0,3.5728716615581986,rate_penalty,,0.0,,,1.0
0.7147435897435898,0.2012108262108262,0.7147435897435898,0.08285196644478388,d2_embedding_centroid,16,0.6997685185185185,0.7341613247863248,0.0,0.05201342281879194,2.1025597277173578,4.0,3.5736105915864984,rate_penalty,,0.0,,,3.0
0.7051282051282052,0.20904558404558404,0.7051282051282052,0.09750500614096372,best_single,,0.6897257834757835,0.7204950142450143,0.0,0.0,0.0,0.0,,seed_stability,3,0.0,,,
0.7022792022792023,0.2118945868945869,0.7022792022792023,0.06525154220565076,kNN,,0.6858974358974359,0.7171029202279202,0.0,-0.013628620102214956,3.3502001637788927,0.0,,seed_stability,3,0.0,,,
0.48646723646723644,0.4277065527065527,0.48646723646723644,0.01876745031678255,logistic_embedding_router,,0.466488603988604,0.5048344017094016,0.0,-1.0459965928449748,1.6668326453283977,0.0,,seed_stability,3,0.0,,,
0.5032051282051282,0.41096866096866097,0.5032051282051282,0.01688247676930293,svm_embedding_router,,0.4827190170940171,0.5174501424501424,0.0,-0.9659284497444637,2.0356616137563943,0.0,,seed_stability,3,0.0,,,
0.7264957264957265,0.18767806267806267,0.7264957264957265,0.07705108772531355,d2_embedding_centroid,16,0.7091969373219373,0.7431000712250712,0.0,0.10221465076660952,2.034100059859957,4.0,3.4353350244667515,seed_stability,3,0.0,,,
0.7037037037037037,0.21225071225071226,0.7037037037037037,0.09736108743893515,best_single,,0.6866096866096866,0.7209045584045584,0.0,0.0,0.0,0.0,,seed_stability,7,0.0,,,
0.7022792022792023,0.21367521367521367,0.7022792022792023,0.07081212264183125,kNN,,0.6883725071225071,0.7183048433048433,0.0,-0.006711409395973305,3.2596809663941735,0.0,,seed_stability,7,0.0,,,
0.5081908831908832,0.4077635327635328,0.5081908831908832,0.02234437759171512,logistic_embedding_router,,0.4948272792022792,0.5263888888888889,0.0,-0.9211409395973154,1.7552742538505184,0.0,,seed_stability,7,0.0,,,
0.49145299145299143,0.42450142450142453,0.49145299145299143,0.01838091334490623,svm_embedding_router,,0.4804131054131054,0.5122150997150997,0.0,-1.0000000000000002,2.0694638192463843,0.0,,seed_stability,7,0.0,,,
0.7147435897435898,0.2012108262108262,0.7147435897435898,0.08283671279710714,d2_embedding_centroid,16,0.6976317663817664,0.7317574786324786,0.0,0.05201342281879194,2.10494763089091,4.0,3.5713929934693303,seed_stability,7,0.0,,,
0.7104700854700855,0.2118945868945869,0.7104700854700855,0.09719754669265644,best_single,,0.6924768518518518,0.7261752136752136,0.0,0.0,0.0,0.0,,seed_stability,11,0.0,,,
0.7240028490028491,0.19836182336182337,0.7240028490028491,0.06520990133637909,kNN,,0.7109953703703703,0.7407407407407407,1.0,0.06386554621848753,3.2688182867942017,0.0,,seed_stability,11,0.0,,,
0.5039173789173789,0.4184472934472934,0.5039173789173789,0.02348877834033811,logistic_embedding_router,,0.48465099715099713,0.5225249287749287,-15.26315789473682,-0.9747899159663872,1.6478534435358874,0.0,,seed_stability,11,0.0,,,
