mean_utility,oracle_regret,mean_quality,normalized_cost,method,K,utility_ci_low,utility_ci_high,recovered_gap_vs_learned,recovered_gap_vs_oracle,selected_model_entropy,rate_log2K,empirical_H_Z,sensitivity,variant
0.6345893774622277,0.015091871481665407,0.7746555686386983,0.326951893502499,d2_embedding_centroid,16,0.6077977769767059,0.6591963452055359,0.9973057150535937,0.9634923220323923,1.7739904936122448,4.0,2.7306869212885054,domain_granularity,text_cluster_4:cluster_2
0.2651269443417108,0.4495243109581111,0.40311866847964184,0.3451173572877427,best_single,,0.2399054109128025,0.2916008586507897,0.0,0.0,0.0,0.0,,domain_granularity,text_cluster_4:cluster_3
0.7061277123751052,0.008523542924716791,0.7326706865130362,0.06638398894040376,kNN,,0.6726770154453464,0.7373733989754683,0.9973041452354525,0.9810387498141098,0.5353583167638692,0.0,,domain_granularity,text_cluster_4:cluster_3
0.7061277123751052,0.008523542924716791,0.7326706865130362,0.06638398894040376,d2_embedding_centroid,16,0.6726770154453464,0.7373733989754683,0.9973041452354525,0.9810387498141098,0.5353583167638692,4.0,1.4453932737868318,domain_granularity,text_cluster_4:cluster_3
0.14600358383777437,0.5880860557801664,0.3012480282822188,0.3905913662870338,best_single,,0.11174828079092337,0.17692649121591214,0.0,0.0,0.0,0.0,,domain_granularity,text_cluster_8:cluster_0
0.7249883619491262,0.009101277668814585,0.8123133619491263,0.2197076435364565,kNN,,0.6828032343039683,0.7633576701233065,1.0,0.9845239015967815,0.0,0.0,,domain_granularity,text_cluster_8:cluster_0
0.7249883619491262,0.009101277668814585,0.8123133619491263,0.2197076435364565,d2_embedding_centroid,16,0.6828032343039683,0.7633576701233065,1.0,0.9845239015967815,0.0,4.0,0.9910760598382222,domain_granularity,text_cluster_8:cluster_0
0.6451081928335569,0.0032965289391666333,0.8167855261668902,0.3974288337924702,best_single,,0.6097565222040473,0.6813111282277696,0.0,0.0,0.0,0.0,,domain_granularity,text_cluster_8:cluster_1
0.6451081928335569,0.0032965289391666333,0.8167855261668902,0.3974288337924702,kNN,,0.6097565222040473,0.6813111282277696,0.0,0.0,0.0,0.0,,domain_granularity,text_cluster_8:cluster_1
0.6451081928335569,0.0032965289391666333,0.8167855261668902,0.3974288337924702,d2_embedding_centroid,16,0.6097565222040473,0.6813111282277696,0.0,0.0,0.0,4.0,0.5665095065529053,domain_granularity,text_cluster_8:cluster_1
0.262376232529311,0.3970747472379761,0.425661170800916,0.3876108300612566,best_single,,0.22582026030560437,0.297342012229175,0.0,0.0,0.0,0.0,,domain_granularity,text_cluster_8:cluster_2
0.639747801203963,0.019703178563324094,0.7661310728089011,0.30001251389863337,kNN,,0.5985539719887376,0.6772895360897561,1.0,0.9503791699160474,1.22093776852667,0.0,,domain_granularity,text_cluster_8:cluster_2
