mean_utility,oracle_regret,mean_quality,normalized_cost,method,K,utility_ci_low,utility_ci_high,recovered_gap_vs_learned,recovered_gap_vs_oracle,selected_model_entropy,rate_log2K,empirical_H_Z,new_model_id,examples_per_label,calibration_query_count,new_model_evaluations,labels_switching_to_new_model
0.6659623358822467,0.010126635946471889,0.77854074734058,0.26061627302436124,routecode_label_calibration,16,0.6503170084884448,0.6797471415892733,1.0249620533298618,0.9706144772286326,2.3157717134481937,4.0,3.7868578835485254,general_8b,16,256,256,2
0.6552549325525341,0.02083403927618444,0.7668800315108674,0.25840937786960516,direct_retraining_budgeted_logistic,,0.6411419050738552,0.6724687730166691,0.9921515110492227,0.9395436807636814,2.2581446051043415,0.0,,general_8b,16,256,256,
0.6583372616343272,0.017751710194391354,0.7688714178843272,0.2558838721438989,direct_retraining_budgeted_svm,,0.6414975863254584,0.6757692960502727,1.0015966477968388,0.9484879986892641,2.2614637431164315,0.0,,general_8b,16,256,256,
0.6652411974816681,0.010847774347050483,0.7775034422733348,0.259884354912764,direct_retraining_budgeted_knn,,0.6493891804258176,0.6829823793650973,1.022752279283458,0.9685218742157936,2.308493651677036,0.0,,general_8b,16,256,256,
0.6333311554960549,0.042757816332663616,0.7457580096627215,0.26026542159563554,direct_retraining_budgeted_mlp,,0.6119537236830066,0.6506009578919251,0.9249707958083202,0.8759251549933339,2.267091048955591,0.0,,general_8b,16,256,256,
0.6585324469945563,0.017556524834162243,0.7698578949112229,0.2577156930265219,direct_retraining_budgeted_gradient_boosting,,0.6420227188617827,0.6733662346715271,1.0021947514936134,0.9490543885425153,2.271356140931465,0.0,,general_8b,16,256,256,
0.6659623358822467,0.010126635946471889,0.77854074734058,0.26061627302436124,routecode_label_calibration,16,0.6510266268427182,0.6837278714503042,1.0249620533298618,0.9706144772286326,2.3157717134481937,4.0,3.7868578835485254,general_8b,32,501,501,2
0.6604052579900775,0.015683713838641068,0.7710387631984108,0.25611386255604174,direct_retraining_budgeted_logistic,,0.6426495216866742,0.6795079072711745,1.0079335793363717,0.9544889208438894,2.293231104192439,0.0,,general_8b,32,501,501,
0.6634444126438874,0.012644559184831036,0.7731935480605543,0.25406656808729006,direct_retraining_budgeted_svm,,0.6485695105167374,0.6790927233717955,1.0172464173042404,0.9633079549986969,2.2884291369328973,0.0,,general_8b,32,501,501,
0.6652411974816681,0.010847774347050483,0.7775034422733348,0.259884354912764,direct_retraining_budgeted_knn,,0.6494320294092932,0.6805756902884611,1.022752279283458,0.9685218742157936,2.308493651677036,0.0,,general_8b,32,501,501,
0.6398744807338393,0.03621449109487925,0.7534350432338393,0.2628899286987522,direct_retraining_budgeted_mlp,,0.6210543945394599,0.6587878843706344,0.9450214133819146,0.8949126088518254,2.2889229160132847,0.0,,general_8b,32,501,501,
0.6627794125253798,0.01330955930333878,0.7726894021087131,0.2544389415545833,direct_retraining_budgeted_gradient_boosting,,0.6473805886484307,0.678086972318396,1.015208666989523,0.9613782543331786,2.307393617188657,0.0,,general_8b,32,501,501,
0.6659623358822467,0.010126635946471889,0.77854074734058,0.26061627302436124,routecode_label_calibration,16,0.6474224320966356,0.6840036735057538,1.0249620533298618,0.9706144772286326,2.3157717134481937,4.0,3.7868578835485254,general_8b,64,924,924,2
0.657276756949692,0.018812214879026463,0.7670882725746921,0.25421097674607035,direct_retraining_budgeted_logistic,,0.6425437251595963,0.6752526201253993,0.9983469585190023,0.9454106208982371,2.295385203521893,0.0,,general_8b,64,924,924,
0.6628591042087071,0.013229867620011533,0.7719961771253737,0.25264965834818776,direct_retraining_budgeted_svm,,0.6486786717685161,0.6798029401989206,1.0154528650704873,0.9616095040579127,2.2901758050751897,0.0,,general_8b,64,924,924,
0.6652411974816681,0.010847774347050483,0.7775034422733348,0.259884354912764,direct_retraining_budgeted_knn,,0.649200660600229,0.6811303645542626,1.022752279283458,0.9685218742157936,2.308493651677036,0.0,,general_8b,64,924,924,
0.638469289084208,0.0376196827445106,0.7498449401258747,0.2578319120347864,direct_retraining_budgeted_mlp,,0.6191223781478433,0.658905646845144,0.9407155047864393,0.8908350167040833,2.315305991670954,0.0,,general_8b,64,924,924,
0.6621010134348828,0.013987958393835783,0.770935518643216,0.2519492214930049,direct_retraining_budgeted_gradient_boosting,,0.6452933540380686,0.678802789992217,1.0131298583973287,0.9594096724638147,2.2989685184287922,0.0,,general_8b,64,924,924,
0.5278574098773432,0.14823156195137532,0.6360498838356765,0.2504629348295792,routecode_no_new_model,16,0.5056326212202241,0.5517730365013153,0.6017691115571124,0.5698609131223807,2.2192569230060584,4.0,3.6862174534335845,code_7b,0,0,0,
0.6760889718287186,0.0,0.7891331384953851,0.26169448495651704,query_oracle_with_new_model,,0.6609154344779156,0.6883778138544091,1.0559929584570038,1.0,2.3292543265432086,0.0,,code_7b,full,1440,1440,
0.2857297855170265,0.3903591863116921,0.3738313480170265,0.20395296548371414,new_model_always,,0.2577877849567568,0.3116527834307921,-0.1401790911728286,-0.132746236658297,0.0,0.0,,code_7b,always,0,0,
0.6659623358822467,0.010126635946471889,0.77854074734058,0.26061627302436124,routecode_label_calibration,16,0.6503155671281277,0.6813222868570556,1.0249620533298618,0.9706144772286326,2.3157717134481937,4.0,3.6862174534335845,code_7b,1,16,16,2
0.5319901373861725,0.14409883444254612,0.6627958561361725,0.3028120442391833,direct_retraining_budgeted_logistic,,0.5147181456054517,0.5526951111604974,0.6144329691225155,0.5818532824502097,2.2109114704303114,0.0,,code_7b,1,16,16,
0.5318107481802788,0.14427822364843976,0.6616056231802787,0.3004719656457624,direct_retraining_budgeted_svm,,0.5080514476286991,0.5537142869670895,0.6138832693546614,0.5813327299565099,2.1950985324166816,0.0,,code_7b,1,16,16,
0.5333070800239865,0.14278189180473203,0.6596831841906533,0.29255759466320963,direct_retraining_budgeted_knn,,0.5091980633175825,0.5532785478871471,0.6184684575382053,0.5856747931746622,2.2321166360789193,0.0,,code_7b,1,16,16,
