heldout_model,heldout_model_type,method,budget,seed,acquisition,n_new_model_evals,group_count,n_test_queries,mean_quality,mean_utility,query_oracle_mean_utility,query_oracle_regret,new_model_selection_rate,frontier_call_rate,remote_cost_per_1k_queries,mean_normalized_cost,training_time_s,full_calibration_mean_utility,regret_to_full_calibration
gpt-5.5,frontier,direct_probe_regressor_retrain,40,18,direct_regressor,40,0,172,0.5813953488372093,0.5501617552585294,0.7347558481518913,0.18459409289336193,0.0755813953488372,0.3372093023255814,0.6435406976744186,0.08923883879622821,0.03260515099827899,0.5608785949383663,0.010716839679836943
gpt-5.5,frontier,random_query_predicted_utility_state,40,18,random_query,40,6,172,0.6395348837209303,0.5430538393857006,0.7347558481518913,0.1917020087661907,0.313953488372093,0.313953488372093,1.9879069767441861,0.2756601266720844,0.0,0.5627321460337803,0.01967830664807968
gpt-5.5,frontier,direct_probe_regressor_retrain,40,19,direct_regressor,40,0,172,0.5755813953488372,0.540182626596338,0.7347558481518913,0.19457322155555334,0.10465116279069768,0.3953488372093023,0.7293604651162792,0.10113933929285501,0.03258594799990533,0.5608785949383663,0.02069596834202836
gpt-5.5,frontier,direct_probe_regressor_retrain,40,17,direct_regressor,40,0,172,0.6162790697674418,0.5219939060095893,0.7347558481518913,0.21276194214230204,0.26744186046511625,0.4186046511627907,1.9426627906976746,0.2693861821652928,0.033405150003090966,0.5608785949383663,0.038884688928777056
gpt-5.5,frontier,uniform_predicted_utility_state,40,17,uniform_group,40,6,172,0.6569767441860465,0.5185558481293925,0.7347558481518913,0.21620000002249884,0.4069767441860465,0.5174418604651163,2.852040697674419,0.3954882744475832,0.0,0.5627321460337803,0.04417629790438782
gpt-5.5,frontier,direct_probe_regressor_retrain,80,19,direct_regressor,80,0,172,0.622093023255814,0.5649689479813793,0.7347558481518913,0.169786900170512,0.1744186046511628,0.38953488372093026,1.1769912790697674,0.1632116436412419,0.03230203599378001,0.5608785949383663,-0.004090353043012973
gpt-5.5,frontier,random_query_predicted_utility_state,80,17,random_query,80,6,172,0.6453488372093024,0.5627321460337803,0.7347558481518913,0.17202370211811102,0.20348837209302326,0.313953488372093,1.7022441860465116,0.23604768907292029,0.0,0.5627321460337803,0.0
gpt-5.5,frontier,uniform_predicted_utility_state,80,17,uniform_group,80,6,172,0.6453488372093024,0.5627321460337803,0.7347558481518913,0.17202370211811102,0.20348837209302326,0.313953488372093,1.7022441860465116,0.23604768907292029,0.0,0.5627321460337803,0.0
gpt-5.5,frontier,active_predicted_utility_state,80,17,validation_selected:pilot_gain_active,80,6,172,0.6453488372093024,0.5627321460337803,0.7347558481518913,0.17202370211811102,0.20348837209302326,0.313953488372093,1.7022441860465116,0.23604768907292029,0.0,0.5627321460337803,0.0
gpt-5.5,frontier,random_query_predicted_utility_state,80,18,random_query,80,6,172,0.6453488372093024,0.5627321460337803,0.7347558481518913,0.17202370211811102,0.20348837209302326,0.313953488372093,1.7022441860465116,0.23604768907292029,0.0,0.5627321460337803,0.0
gpt-5.5,frontier,uniform_predicted_utility_state,80,18,uniform_group,80,6,172,0.6453488372093024,0.5627321460337803,0.7347558481518913,0.17202370211811102,0.20348837209302326,0.313953488372093,1.7022441860465116,0.23604768907292029,0.0,0.5627321460337803,0.0
gpt-5.5,frontier,active_predicted_utility_state,80,18,validation_selected:pilot_gain_active,80,6,172,0.6453488372093024,0.5627321460337803,0.7347558481518913,0.17202370211811102,0.20348837209302326,0.313953488372093,1.7022441860465116,0.23604768907292029,0.0,0.5627321460337803,0.0
gpt-5.5,frontier,random_query_predicted_utility_state,80,19,random_query,80,6,172,0.6453488372093024,0.5627321460337803,0.7347558481518913,0.17202370211811102,0.20348837209302326,0.313953488372093,1.7022441860465116,0.23604768907292029,0.0,0.5627321460337803,0.0
gpt-5.5,frontier,uniform_predicted_utility_state,80,19,uniform_group,80,6,172,0.6453488372093024,0.5627321460337803,0.7347558481518913,0.17202370211811102,0.20348837209302326,0.313953488372093,1.7022441860465116,0.23604768907292029,0.0,0.5627321460337803,0.0
