heldout_model,heldout_model_type,method,budget,seed,acquisition,n_new_model_evals,group_count,n_test_queries,mean_quality,mean_utility,query_oracle_mean_utility,query_oracle_regret,new_model_selection_rate,frontier_call_rate,remote_cost_per_1k_queries,mean_normalized_cost,training_time_s,full_calibration_mean_utility,regret_to_full_calibration
deterministic_math_tool,verifiable_action,direct_probe_regressor_retrain,80,18,direct_regressor,80,0,172,0.7267441860465116,0.6636797769356672,0.8462551670711981,0.18257539013553092,0.09302325581395349,0.4418604651162791,1.2993866279069752,0.18018402603098407,0.07961702800093917,0.6636797769356672,0.0
deterministic_math_tool,verifiable_action,direct_probe_regressor_retrain,80,19,direct_regressor,80,0,172,0.7267441860465116,0.6636797769356672,0.8462551670711981,0.18257539013553092,0.09302325581395349,0.4418604651162791,1.2993866279069752,0.18018402603098407,0.07948499800113495,0.6636797769356672,0.0
deterministic_math_tool,verifiable_action,random_query_predicted_utility_state,160,17,random_query,160,6,172,0.75,0.6960180768933092,0.8462551670711981,0.1502370901778889,0.09302325581395349,0.37790697674418605,1.1122499999999984,0.15423406601911666,0.0,0.6960180768933092,0.0
deterministic_math_tool,verifiable_action,uniform_predicted_utility_state,160,17,uniform_group,160,6,172,0.75,0.6960180768933092,0.8462551670711981,0.1502370901778889,0.09302325581395349,0.37790697674418605,1.1122499999999984,0.15423406601911666,0.0,0.6960180768933092,0.0
deterministic_math_tool,verifiable_action,active_predicted_utility_state,160,17,adaptive_value,160,6,172,0.75,0.6960180768933092,0.8462551670711981,0.1502370901778889,0.09302325581395349,0.37790697674418605,1.1122499999999984,0.15423406601911666,0.0,0.6960180768933092,0.0
deterministic_math_tool,verifiable_action,random_query_predicted_utility_state,160,18,random_query,160,6,172,0.75,0.6960180768933092,0.8462551670711981,0.1502370901778889,0.09302325581395349,0.37790697674418605,1.1122499999999984,0.15423406601911666,0.0,0.6960180768933092,0.0
deterministic_math_tool,verifiable_action,uniform_predicted_utility_state,160,18,uniform_group,160,6,172,0.75,0.6960180768933092,0.8462551670711981,0.1502370901778889,0.09302325581395349,0.37790697674418605,1.1122499999999984,0.15423406601911666,0.0,0.6960180768933092,0.0
deterministic_math_tool,verifiable_action,active_predicted_utility_state,160,18,adaptive_value,160,6,172,0.75,0.6960180768933092,0.8462551670711981,0.1502370901778889,0.09302325581395349,0.37790697674418605,1.1122499999999984,0.15423406601911666,0.0,0.6960180768933092,0.0
deterministic_math_tool,verifiable_action,random_query_predicted_utility_state,160,19,random_query,160,6,172,0.75,0.6960180768933092,0.8462551670711981,0.1502370901778889,0.09302325581395349,0.37790697674418605,1.1122499999999984,0.15423406601911666,0.0,0.6960180768933092,0.0
deterministic_math_tool,verifiable_action,uniform_predicted_utility_state,160,19,uniform_group,160,6,172,0.75,0.6960180768933092,0.8462551670711981,0.1502370901778889,0.09302325581395349,0.37790697674418605,1.1122499999999984,0.15423406601911666,0.0,0.6960180768933092,0.0
deterministic_math_tool,verifiable_action,active_predicted_utility_state,160,19,adaptive_value,160,6,172,0.75,0.6960180768933092,0.8462551670711981,0.1502370901778889,0.09302325581395349,0.37790697674418605,1.1122499999999984,0.15423406601911666,0.0,0.6960180768933092,0.0
deterministic_math_tool,verifiable_action,direct_probe_regressor_retrain,160,17,direct_regressor,160,0,172,0.7267441860465116,0.6636797769356672,0.8462551670711981,0.18257539013553092,0.09302325581395349,0.4418604651162791,1.2993866279069752,0.18018402603098407,0.08078009299788391,0.6636797769356672,0.0
deterministic_math_tool,verifiable_action,direct_probe_regressor_retrain,160,18,direct_regressor,160,0,172,0.7267441860465116,0.6636797769356672,0.8462551670711981,0.18257539013553092,0.09302325581395349,0.4418604651162791,1.2993866279069752,0.18018402603098407,0.07604957700095838,0.6636797769356672,0.0
deterministic_math_tool,verifiable_action,direct_probe_regressor_retrain,160,19,direct_regressor,160,0,172,0.7267441860465116,0.6636797769356672,0.8462551670711981,0.18257539013553092,0.09302325581395349,0.4418604651162791,1.2993866279069752,0.18018402603098407,0.0800831320011639,0.6636797769356672,0.0
deterministic_math_tool,verifiable_action,random_query_predicted_utility_state,320,17,random_query,320,6,172,0.75,0.6960180768933092,0.8462551670711981,0.1502370901778889,0.09302325581395349,0.37790697674418605,1.1122499999999984,0.15423406601911666,0.0,0.6960180768933092,0.0
deterministic_math_tool,verifiable_action,uniform_predicted_utility_state,320,17,uniform_group,320,6,172,0.75,0.6960180768933092,0.8462551670711981,0.1502370901778889,0.09302325581395349,0.37790697674418605,1.1122499999999984,0.15423406601911666,0.0,0.6960180768933092,0.0
deterministic_math_tool,verifiable_action,active_predicted_utility_state,320,17,adaptive_value,320,6,172,0.75,0.6960180768933092,0.8462551670711981,0.1502370901778889,0.09302325581395349,0.37790697674418605,1.1122499999999984,0.15423406601911666,0.0,0.6960180768933092,0.0
deterministic_math_tool,verifiable_action,random_query_predicted_utility_state,320,18,random_query,320,6,172,0.75,0.6960180768933092,0.8462551670711981,0.1502370901778889,0.09302325581395349,0.37790697674418605,1.1122499999999984,0.15423406601911666,0.0,0.6960180768933092,0.0
deterministic_math_tool,verifiable_action,uniform_predicted_utility_state,320,18,uniform_group,320,6,172,0.75,0.6960180768933092,0.8462551670711981,0.1502370901778889,0.09302325581395349,0.37790697674418605,1.1122499999999984,0.15423406601911666,0.0,0.6960180768933092,0.0
deterministic_math_tool,verifiable_action,active_predicted_utility_state,320,18,adaptive_value,320,6,172,0.75,0.6960180768933092,0.8462551670711981,0.1502370901778889,0.09302325581395349,0.37790697674418605,1.1122499999999984,0.15423406601911666,0.0,0.6960180768933092,0.0
deterministic_math_tool,verifiable_action,random_query_predicted_utility_state,320,19,random_query,320,6,172,0.75,0.6960180768933092,0.8462551670711981,0.1502370901778889,0.09302325581395349,0.37790697674418605,1.1122499999999984,0.15423406601911666,0.0,0.6960180768933092,0.0
deterministic_math_tool,verifiable_action,uniform_predicted_utility_state,320,19,uniform_group,320,6,172,0.75,0.6960180768933092,0.8462551670711981,0.1502370901778889,0.09302325581395349,0.37790697674418605,1.1122499999999984,0.15423406601911666,0.0,0.6960180768933092,0.0
deterministic_math_tool,verifiable_action,active_predicted_utility_state,320,19,adaptive_value,320,6,172,0.75,0.6960180768933092,0.8462551670711981,0.1502370901778889,0.09302325581395349,0.37790697674418605,1.1122499999999984,0.15423406601911666,0.0,0.6960180768933092,0.0
deterministic_math_tool,verifiable_action,direct_probe_regressor_retrain,320,17,direct_regressor,320,0,172,0.7267441860465116,0.6636797769356672,0.8462551670711981,0.18257539013553092,0.09302325581395349,0.4418604651162791,1.2993866279069752,0.18018402603098407,0.07639128400478512,0.6636797769356672,0.0
deterministic_math_tool,verifiable_action,direct_probe_regressor_retrain,320,18,direct_regressor,320,0,172,0.7267441860465116,0.6636797769356672,0.8462551670711981,0.18257539013553092,0.09302325581395349,0.4418604651162791,1.2993866279069752,0.18018402603098407,0.07903546300076414,0.6636797769356672,0.0
deterministic_math_tool,verifiable_action,direct_probe_regressor_retrain,320,19,direct_regressor,320,0,172,0.7267441860465116,0.6636797769356672,0.8462551670711981,0.18257539013553092,0.09302325581395349,0.4418604651162791,1.2993866279069752,0.18018402603098407,0.07598832299845526,0.6636797769356672,0.0
gemini-3.5-flash,frontier,full_predicted_utility_state_calibration,-1,-1,all_train,516,6,172,0.75,0.6960180768933092,0.8462551670711981,0.1502370901778889,0.18604651162790697,0.37790697674418605,1.1122499999999984,0.15423406601911666,0.0,0.6960180768933092,0.0
